id,name,brand_id,url_part,category_id
10,"Liquid X2",4,acer_liquid_x2,1
11,"Liquid Zest Plus",4,acer_liquid_zest_plus,1
15,"ZenFone 5 ZE620KL",6,asus_zenfone_5_2018,1
17,"Zenfone Max (M1) ZB555KL",6,asus_zenfone_max_m1_zb555kl,1
20,"Liquid E2 Duo",4,acer_liquid_e2_duo,1
24,"neoTouch P400",4,acer_neotouch_p400,1
25,"Liquid e",4,acer_liquid_e,1
43,"Aquaris X",35,bq_aquaris_x,1
44,Maya,34,bluboo_maya,1
48,X6,34,bluboo_x6,1
52,Terra,37,bravis_terra,1
57,"Cat S60",41,caterpillar_cat_s60,1
62,"А502 Aurum",61,ergo_a502_aurum,1
63,A7,58,effire_a7,1
80,"Power Plus XXL FS530",68,fly_power_plus_xxl_fs530,1
81,Onyx,65,explay_onyx,1
88,S5140,74,ginzzu_s5140,1
89,"RS74 Dual",74,ginzzu_rs74_dual,1
98,X650,73,e_ten_glofiish_x650,1
106,G500+,73,e_ten_g500p,1
113,X600,73,e_ten_glofiish_x600,1
116,A1,86,geotel_a1,1
117,Note,86,geotel_note,1
120,"Gpower 1",84,gfive_gpower_1,1
130,HG04,95,huadoo_hg04,1
131,10,98,honor_10,1
132,7С,98,honor_7c,1
135,"Elite X3",97,hp_elite_x3,1
146,"Spark 2",103,highscreen_spark_2,1
147,Tasty,103,highscreen_tasty,1
148,"Power Five EVO",103,highscreen_power_five_evo,1
150,"Boost 3 SE",103,highscreen_boost_3se,1
151,"ICE 2",103,highscreen_ice_2,1
153,"Zera S Power",103,highscreen_zera_s_power,1
154,"Alpha Ice",103,highscreen_alpha_ice,1
156,U3,125,iuni_u3,1
159,Smartphone,126,jelly_smartphone,1
162,"S3 Advanced",129,jiayu_s3,1
166,"Basco M500 3G",130,jinga_basco_m500_3g,1
171,G2,129,jiayu_g2,1
172,G3,129,jiayu_g3,1
178,"Pure 2",154,m_horse_pure_2,1
180,"Pure 1",154,m_horse_pure_1,1
183,London,156,marshall_london,1
195,K18,173,newman_k18,1
201,F7,185,oppo_f7,1
206,"Find 7",185,oppo_find_7,1
209,S3030,189,own_s3030,1
213,"Pacific 454",190,oysters_pacific_454,1
236,M910,215,s_tell_m910,1
238,M477,215,s_tell_m477,1
240,U1,224,smartisan_u1,1
241,M1,224,smartisan_m1,1
243,"Nut Pro 2 4/32/64",224,smartisan_nut_pro_2,1
246,"AQUOS PHONE Xx 303SH Mini",230,sharp_aquos_phone_xx_303sh_mini,1
248,"Aquos Crystal X",230,sharp_aquos_crystal_x,1
254,"AQUOS Phone SH-930W",230,sharp_aquos_phone_sh930w,1
257,"AQUOS SH837W",230,sharp_aquos_sh837w,1
262,"Galaxy S9 Exynos",227,samsung_galaxy_s9,1
263,"Galaxy S9 Plus Snapdragon",227,samsung_galaxy_s9_plus,1
264,"Galaxy J2 (2018) J250F/DS",227,samsung_galaxy_j2_2018,1
265,"Galaxy A6 SM-A600FZ",227,samsung_galaxy_a6,1
267,E400,232,senseit_e400,1
268,A109,232,senseit_a109,1
276,"Neffos C5",243,tp_link_neffos_c5,1
277,"Neffos C5L TP601A",243,tp_link_neffos_c5l,1
279,"Neffos Y5L",243,tp_link_neffos_y5l,1
288,"Portege G500",244,toshiba_portege_g500,1
296,Mix,258,ulefone_mix,1
297,"Mix 2",258,ulefone_mix_2,1
298,S7,258,ulefone_s7,1
300,"Power 3",258,ulefone_power_3,1
303,Metal,258,ulefone_metal,1
307,"Be Touch 2",258,ulefone_be_touch_2,1
308,Paris,258,ulefone_paris,1
309,"Be Touch 3",258,ulefone_be_touch_3,1
311,X1,259,umi_x1,1
312,Z6,279,zoji_z6,1
313,Z7,279,zoji_z7,1
315,"Blade V9 3/32",281,zte_blade_v9,1
319,"Nubia Z18 Mini",281,zte_nubia_z18_mini,1
320,Z1,282,zuk_z1,1
321,Z2,282,zuk_z2,1
322,"Про 3",283,bilain_pro_3,1
324,"Смарт 5",283,bilain_smart_5,1
328,E400,283,beeline_e400,1
329,"Смарт 3",283,bilain_smart_3,1
330,Про,283,beeline_pro,1
333,"Pro 4",283,beeline_pro_4,1
334,"Smart 8",283,beeline_smart_8,1
340,733,285,mts_733,1
342,Evo,285,mts_evo,1
345,916,285,mts_916,1
354,Viva,285,mts_viva,1
355,Fit,285,mts_fit,1
356,970,285,mts_970,1
359,972,285,mts_972,1
363,"Smart Run 4G",285,mts_smart_run_4g,1
364,"Smart Sprint 4G",285,mts_smart_sprint_4g,1
365,"Smart Race 4G",285,mts_smart_race_4g,1
366,"Smart Start 2",285,mts_smart_start_2,1
367,"Smart Surf 4G",285,mts_smart_surf_4g,1
368,"Smart Surf 2 4G",285,mts_smart_surf_2_4g,1
370,"Z2 Pro 4/64",282,zuk_z2_pro,1
371,Edge,282,zuk_edge,1
373,"Login 3",284,megafon_login_3_sm,1
376,"SP-A20i Mint",284,megafon_sp_a20i_mint,1
377,Login,284,megafon_login_sp_a1,1
385,"Login 2",284,megafon_login_2,1
387,Optima,284,megafon_optima,1
388,Login+,284,megafon_login_plus,1
393,"ZP999 Pro",280,zopo_zp999_pro,1
395,"ZP900S Leader",280,zopo_zp900s_leader,1
402,"ZP300+ Field Plus",280,zopo_zp300_plus_field_plus,1
404,"ZP900 Leader",280,zopo_zp900_leader,1
406,ZP980,280,zopo_zp980_scorpio,1
407,C2,280,zopo_c2_aliyun,1
412,ZP998,280,zopo_zp998,1
416,ZP990+,280,zopo_zp990_plus,1
417,ZP980+,280,zopo_zp980_plus,1
418,ZP920,280,zopo_zp920,1
424,YotaPhone,276,yotaphone,1
425,"YotaPhone 2",276,yota_yotaphone_2,1
426,"Redmi S2",275,xiaomi_redmi_s2,1
428,"Redmi Note 5 Pro",275,xiaomi_redmi_note_5_pro,1
429,"Redmi Note 5 3/32",275,xiaomi_redmi_note_5,1
430,"Mi Mix 2S 6/128",275,xiaomi_mi_mix_2s,1
434,"Swift 2",273,wileyfox_swift_2,1
435,"Swift 2 Plus",273,wileyfox_swift_2_plus,1
436,"Swift 2 X",273,wileyfox_swift_2_x,1
437,Swift,273,wileyfox_swift,1
438,Storm,273,wileyfox_storm,1
439,Spark,273,wileyfox_spark,1
440,"Spark X",273,wileyfox_spark_x,1
444,X3,270,vphone_x3,1
453,CROSS,259,umi_cross,1
456,Hammer,259,umi_hammer,1
458,IRON,259,umi_iron,1
461,Power,258,ulefone_power,1
463,Future,258,ulefone_future,1
464,U200,257,uhans_u200,1
465,U100,257,uhans_u100,1
467,"Iron Pro",259,umi_iron_pro,1
471,"Rome X",259,umi_rome_x,1
472,Touch,259,umi_touch,1
473,Super,259,umi_super,1
474,London,259,umi_london,1
476,VK700,267,vkworld_vk700,1
477,"VK700 PRO",267,vkworld_vk700_pro,1
478,"T1 Plus Kratos",267,vkworld_t1_plus_kratos,1
479,"Mix Plus",267,vkworld_mix_plus,1
482,Tiger,258,ulefone_tiger,1
483,Gemini,258,ulefone_gemini,1
484,"Power 2",258,ulefone_power_2,1
485,"Gemini Pro",258,ulefone_gemini_pro,1
486,T1,258,ulefone_t1,1
489,A101,257,uhans_a101,1
491,H5000,257,uhans_h5000,1
494,A6,257,uhans_a6,1
495,i8,257,uhans_a65a2593b8d8183,1
497,"Plus E",259,umi_plus_e,1
498,Max,259,umi_max,1
501,Z,259,umi_z,1
505,"Armor X",258,ulefone_armor_x,1
506,"Xplay 5",266,vivo_xplay_5,1
509,"XPlay 6",266,vivo_xplay_6,1
510,X9,266,vivo_x9,1
512,V5,266,vivo_v5,1
515,"V5 Plus",266,vivo_v5_plus,1
519,"X9s Plus",266,vivo_x9s_plus,1
525,MX,257,uhans_mx,1
526,"С NOTE",259,umi_c_note,1
527,V500,265,viewsonic_v500,1
531,"Ascent Ti Damascus Steel",264,vertu_ascent_ti_damascus_steel,1
538,"Impress Eagle",263,vertex_impress_eagle,1
540,"Impress Mars",263,vertex_impress_mars,1
541,"Impress Grip",263,vertex_impress_grip,1
544,"Impress Lion 4G",263,vertex_impress_lion_4g,1
545,"Impress Luck",263,vertex_impress_luck,1
561,"S720T 3N M2U",254,tcl_s720t_3n_m2u,1
569,"Apollo Lite",262,vernee_apollo_lite,1
570,Thor,262,vernee_thor,1
571,Mars,262,vernee_mars,1
574,"Thor E",262,vernee_thor_e,1
577,"Thor Plus",262,vernee_thor_plus,1
581,"A1 Pro",260,umidigi_a1_pro,1
584,"C Note 2",260,umidigi_c_note_2,1
585,G,260,umidigi_g,1
586,С2,260,umidigi_s2,1
587,S,260,umidigi_s,1
589,"S2 Lite",260,umidigi_s2_lite,1
597,Urban,252,tele2_urban,1
599,Mini,252,tele2_mini,1
600,Midi,252,tele2_midi,1
602,"Midi 1.1",252,tele2_midi_1_1,1
603,"Maxi LTE",252,tele2_maxi_lte,1
605,"Midi LTE",252,tele2_midi_lte,1
609,"Neffos X1 2/16",243,tp_link_neffos_x1,1
610,"Neffos X1 Max 3/32",243,tp_link_neffos_x1_max,1
611,"Neffos X1 Lite",243,tp_link_neffos_x1_lite,1
612,"Neffos C7",243,tp_link_neffos_c7,1
614,"Neffos C5A",243,tp_link_neffos_c5a,1
615,"Prime 5.0 LTE",250,tesla_prime_5_0_lte,1
619,"X-driver Quad TM-4082R",249,texet_tm_4082r_x_driver_quad,1
621,"X-line TM-5006",249,texet_x_line_tm_5006,1
622,TM-5005,249,texet_tm_5005,1
628,W3s,248,thl_w3s,1
629,W3,248,thl_w3,1
630,V9,248,thl_v9,1
642,W100,248,thl_w100,1
644,"W8 Beyond",248,thl_w8_beyond,1
645,W8+,248,thl_w8_plus,1
649,W7S,248,thl_w7s,1
650,W200,248,thl_w200,1
653,"X-basic TM-4072",249,texet_tm_4072,1
655,"X-driver TM-4104R",249,texet_tm_4104r,1
657,TM-3204R,249,texet_tm_3204r,1
658,"X-navi TM-4672",249,texet_tm_4672_x_navi,1
659,"X-basic 2 TM-4272",249,texet_tm_4272_x_basic_2,1
661,"X-medium TM-4572",249,texet_tm_4572_x_medium,1
662,"IX-Mini TM-4182",249,texet_tm_4182_ix_mini,1
664,W8S,248,thl_w8s,1
666,T100S,248,thl_t100,1
670,W200S,248,thl_w200s,1
671,T11,248,thl_t11,1
672,T200,248,thl_t200,1
675,5000,248,thl_5000,1
676,TM-5003,249,texet_tm_5003,1
677,4400,248,thl_4400,1
679,"T6 Pro",248,thl_t6_pro,1
682,4000,248,thl_4000,1
683,2015,248,thl_2015,1
684,5000T,248,thl_5000t,1
703,SX1,229,siemens_sx1,1
709,A200,232,senseit_a200,1
714,IS-03,230,sharp_is03,1
721,"AQUOS Phone SH-01D",230,sharp_aquos_phone_sh_01d,1
722,С65,229,siemens_c65,1
727,C75,229,siemens_c75,1
743,"Touch HD2",238,t_mobile_touch_hd2,1
747,"Xperia XA2 Ultra Н4213",221,sony_xperia_xa2_ultra,1
748,"Xperia XA2 H3113",221,sony_xperia_xa2,1
750,"Xperia XZ2 Compact",221,sony_xz2_compact,1
751,"Xperia XZ2",221,sony_xz2,1
755,"Evo V7",211,roverpc_evo_v7,1
756,"Xperia neo",220,sony_ericsson_xperia_neo,1
760,K750i,220,sony_ericsson_k750i,1
761,K790i,220,sony_ericcson_k790i,1
763,W700i,220,sony_ericsson_w700i,1
767,"Xperia X1",220,sony_ericsson_xperia_x1,1
768,G502,220,sony_ericsson_g502,1
770,C702,220,sony_ericsson_c702,1
773,"Xperia X10",220,sony_ericsson_xperia_x10,1
776,Vivaz,220,sony_ericsson_vivaz,1
777,"Xperia X8",220,sony_ericsson_xperia_x8,1
780,"Xperia arc",220,sony_ericsson_xperia_arc,1
781,"Xperia PLAY",220,sony_ericsson_xperia_play,1
782,"Xperia pro",220,sony_ericsson_xperia_pro,1
785,"Xperia mini pro",220,sony_ericsson_xperia_mini_pro,1
786,"WT18i Walkman",220,sony_ericsson_wt18i_walkman,1
789,"Xperia ray",220,sony_ericsson_xperia_ray,1
790,"Xperia active",220,sony_ericsson_xperia_active,1
791,"Live with Walkman",220,sony_ericsson_live_with_walkman,1
792,"Xperia arc S",220,sony_ericsson_xperia_arc_s,1
793,"Xperia neo V",220,sony_ericsson_xperia_neo_v,1
809,X18i,219,star_x18i,1
812,X26i,219,star_x26i,1
813,N9770,219,star_n9770,1
814,i9270,219,star_i9270,1
815,V12+,219,star_v12_plus,1
817,S7589,219,star_s7589,1
821,W450,219,star_w450,1
825,S9,219,star_s9,1
831,U5,219,turbopad_turbo_x_dream,1
833,"Evo X8",211,roverpc_evo_x8,1
839,"Impress Noda",218,stark_impress_noda,1
851,"Q5 4G",214,runbo_q5_4g,1
852,"F1 Magnetic",214,runbo_f1_magnetic,1
853,Q5,214,runbo_q5,1
854,S110,205,qtek_s110,1
858,9000,205,qtek_9000,1
859,"Mos1 Max",207,ramos_mos1_max,1
861,Mos1,207,ramos_mos1,1
864,"VOYAGER RG310",213,ruggear_voyager_rg310,1
866,8310,205,qtek_8310,1
870,8500,205,qtek_8500,1
889,"Quest 507 Octa",206,qumo_quest_507_octa,1
893,"Q Terra",204,qiku_q_terra,1
904,EX780L,195,phicomm_ex780l,1
906,"Clue 630",195,phicomm_clue_630,1
912,"MultiPhone 4040 DUO",201,prestigio_multiphone_4040_duo,1
915,"MultiPhone 4020 DUO",201,prestigio_multiphone_4020_duo,1
916,"MultiPhone 4500 DUO",201,prestigio_multiphone_4500_duo,1
919,"MultiPhone 5044 DUO",201,prestigio_multiphone_5044_duo,1
920,"MultiPhone 4055 DUO",201,prestigio_multiphone_4055_duo,1
922,"MultiPhone 3540 DUO",201,prestigio_multiphone_3540_duo,1
923,"MultiPhone 5430",201,prestigio_multiphone_5430,1
926,"MultiPhone 3400 DUO",201,prestigio_multiphone_pap3400_duo,1
935,"MultiPhone 5503 DUO",201,prestigio_multiphone_5503_duo,1
937,"MultiPhone 5453 DUO",201,prestigio_multiphone_5453_duo,1
941,"MultiPhone 3450 DUO",201,prestigio_multiphone_3450_duo,1
945,"Multiphone 5550 DUO",201,prestigio_multiphone_5550_duo,1
951,"Grace X3",201,prestigio_grace_x3,1
952,"Muze C3 MultiPhone 3504",201,prestigio_muze_c3,1
953,"Muze D3 PSP3530DUO",201,prestigio_muze_d3,1
954,"Grace Q5",201,prestigio_grace_q5,1
956,"Grace S5 LTE",201,prestigio_grace_s5_lte,1
957,"Muze A7 PSP7530DUO",201,prestigio_muze_a7,1
959,"Muze K5  PSP5509DUO",201,prestigio_muze_k5,1
960,"Muze E3 PSP3531DUO",201,prestigio_muze_e3,1
967,"Wize G3 PSP3510",201,prestigio_wize_g3_psp3510,1
978,"King 7",200,pptv_king_7,1
993,Finder,185,oppo_finder,1
995,"Find 5",185,oppo_find_5,1
996,"Clover R815",185,oppo_clover_r815,1
1017,"IM-A800S Vega LTE",193,pantech_im_a800s_vega_lte,1
1018,Burst,193,pantech_burst,1
1019,"IM-A830S Vega Racer 2",193,pantech_im_a830s_vega_racer_2,1
1025,"IM-A870 Vega Iron",193,pantech_im_a870_vega_iron,1
1029,R11,185,oppo_r11,1
1043,K10,188,oukitel_k10,1
1048,"San Francisco",186,orange_san_francisco,1
1053,"6.1  TA-1043",177,nokia_6_2018,1
1055,"7 plus",177,nokia_7_plus,1
1056,"8110 4G",177,nokia_8110_4g,1
1063,"X1 X-MEN",175,no_1_x1_x_men,1
1064,"6 6GB RAM",182,oneplus_6,1
1065,One,182,oneplus_one,1
1066,Two,182,oneplus_two,1
1067,"X E1003",182,oneplus_x,1
1068,3,182,oneplus_3,1
1069,3T,182,oneplus_3t,1
1070,"5 6/64",182,oneplus_5,1
1071,"5T 6/64",182,oneplus_5t,1
1102,N1,173,newman_n1,1
1103,N2,173,newman_n2,1
1109,"NS 5006",180,nous_ns_5006,1
1110,"NS 5004",180,nous_ns_5004,1
1112,"NS 6",180,nous_ns_6,1
1114,S10,179,nomu_s10,1
1115,S20,179,nomu_s20,1
1120,"i5001 EVO M3",178,nomi_i5001_evo_m3,1
1122,i500,178,nomi_i500,1
1124,i501,178,nomi_i501,1
1126,"i503 Jump White",178,nomi_i503_jump_white,1
1127,"i504 Dream",178,nomi_i504_dream,1
1128,"i508 Energy",178,nomi_i508_energy,1
1153,"Moto C Plus 1/16",166,motorola_moto_c_plus,1
1154,"Moto Z2 Play (2017) 3/32",166,motorola_moto_z_play_2017,1
1155,"Moto E (4th Gen)",166,motorola_moto_e_4nd_gen,1
1156,"Moto G (3rd Gen) 2/16",166,motorola_moto_g_3rd_gen,1
1157,"Moto X Force Droid turbo 2",166,motorola_moto_x_force,1
1158,"Moto X Pure Edition  XT1575",166,motorola_moto_x_pure_edition,1
1159,"Moto Z",166,motorola_moto_z,1
1160,"Moto Z Force",166,motorola_moto_z_force,1
1162,"DROID Turbo",166,motorola_droid_turbo,1
1163,"Moto X (2nd Gen)",166,motorola_moto_x_2nd_gen,1
1164,"RAZR MAXX",166,motorola_razr_maxx,1
1165,"ELECTRIFY  2",166,motorola_electrify_2,1
1167,"Moto X",166,motorola_x,1
1168,"Droid Maxx",166,motorola_droid_maxx,1
1169,"PHOTON Q",166,motorola_photon_q,1
1170,"ATRIX HD",166,motorola_atrix_hd,1
1171,"DROID RAZR HD",166,motorola_droid_razr_hd,1
1183,"ATRIX 2",166,motorola_atrix_2,1
1184,"DROID RAZR",166,motorola_droid_razr,1
1185,"PHOTON 4G",166,motorola_photon_4g,1
1187,"Milestone 3",166,motorola_milestone_3,1
1195,"DROID 2 Global",166,motorola_droid_2_global,1
1198,"DROID 2",166,motorola_droid_2,1
1207,"CLIQ XT",166,motorola_cliq_xt,1
1209,CLIQ,166,motorola_cliq,1
1211,DROID,166,motorola_droid,1
1222,"MOTOMING A1200",166,motorola_motoming_a1200,1
1237,C200,166,motorola_c200,1
1238,E398,166,motorola_e398,1
1240,"RAZR V3",166,motorola_razr_v3,1
1259,Milestone,166,motorola_milestone,1
1265,"Milestone XT720",166,motorola_milestone_xt720,1
1272,Defy,166,motorola_defy,1
1274,BRAVO,166,motorola_bravo,1
1279,"ATRIX 4G",166,motorola_atrix_4g,1
1280,"DROID BIONIC",166,motorola_droid_bionic,1
1283,ATRIX,166,motorola_atrix,1
1287,"DROID 3",166,motorola_droid_3,1
1290,Defy+,166,motorola_defy_plus,1
1291,RAZR,166,motorola_razr,1
1298,"DROID 4",166,motorola_droid_4,1
1299,"DROID RAZR MAXX",166,motorola_droid_razr_maxx,1
1300,"Defy XT",166,motorola_defy_xt,1
1304,"RAZR HD",166,motorola_razr_hd,1
1305,"DROID RAZR MAXX HD",166,motorola_droid_razr_maxx_hd,1
1306,"DROID RAZR M",166,motorola_droid_razr_m,1
1309,"DROID Mini",166,motorola_droid_mini,1
1310,"Moto G",166,motorola_moto_g,1
1311,"DROID Ultra",166,motorola_droid_ultra,1
1313,"Moto G (2nd Gen)",166,motorola_moto_g_2nd_gen,1
1314,"Moto Maxx",166,motorola_moto_maxx_xt1255,1
1315,"Moto E (2nd Gen)",166,motorola_moto_e_2nd_gen,1
1316,"Moto X Play XT1562",166,motorola_moto_x_play,1
1317,"Moto X Style XT1572",166,motorola_moto_x_style,1
1319,"Moto G Play (4th Gen) XT1607",166,motorola_moto_g_play_4th_gen_xt1607,1
1320,"Moto M",166,motorola_moto_m,1
1321,"Moto Z Play",166,motorola_moto_z_play,1
1332,"Lumia 650",161,microsoft_lumia_650,1
1333,"Lumia 435",161,microsoft_lumia_435,1
1334,"Lumia 640 XL DS",161,microsoft_lumia_640_xl_ds,1
1335,"Lumia 640 DS",161,microsoft_lumia_640_ds,1
1336,"Lumia 430",161,microsoft_lumia_430,1
1339,"Lumia 535 DS",161,microsoft_lumia_535_dual_sim,1
1340,"Lumia 950",161,microsoft_lumia_950,1
1341,"Lumia 950 XL",161,microsoft_lumia_950_xl,1
1342,"Lumia 550",161,microsoft_lumia_550,1
1343,"Lumia 532 DS",161,microsoft_lumia_532_ds,1
1346,"Dual 5",160,micromax_dual_5,1
1347,"Canvas Juice A1 Plus Q4260",160,micromax_canvas_juice_a1_plus_q4260,1
1348,"Canvas 2 (2017) Q4310",160,micromax_canvas_2_2017_q4310,1
1350,"Canvas Juice A1 Q4251",160,mmicromax_canvas_juice_a1_q4251,1
1351,"Bolt Q341",160,micromax_bolt_q341,1
1352,"Bolt Q383",160,micromax_bolt_q383,1
1358,"D303  Bolt",160,micromax_d303_bolt,1
1359,"Canvas Blaze 4G+ Q414",160,micromax_canvas_blaze_4g_q414,1
1362,"Canvas Juice 2 AQ5001",160,micromax_canvas_juice_2,1
1363,"Canvas Spark Q380",160,micromax_canvas_spark,1
1364,"Bolt A79",160,micromax_a79_bolt,1
1370,"Canvas Fire 2 A104",160,micromax_a104_canvas_fire_2,1
1372,"Canvas Fire A093",160,micromax_canvas_fire_a093,1
1373,"Bolt D320",160,micromax_bolt_d320,1
1375,"Bolt D340",160,micromax_bolt_d340,1
1376,"Canvas Fire 3 A107",160,micromax_a107_canvas_fire_3,1
1378,"Canvas Xpress 2 E313",160,micromax_canvas_xpress_2_e313,1
1379,"Canvas Pace 4G Q415",160,micromax_canvas_pace_4g_q415,1
1385,"Canvas Spark 3 Q385",160,micromax_canvas_spark_3_q385,1
1390,"Bolt Juice  Q3551",160,micromax_bolt_juice_q3551,1
1396,"Canvas Power 2 Q398",160,micromax_canvas_power_2_q398,1
1397,M6s,159,meizu_m6s,1
1399,Alpha,158,maze_alpha,1
1406,"One Pro X800",150,letv_one_pro,1
1407,"Le 1S",150,letv_le_1s,1
1409,"One X600",150,letv_one_x600,1
1411,"Le Pro 3 Elite X722",147,leeco_le_pro_3_elite_x722,1
1412,"Le 2 x620",147,leeco_le_2,1
1414,"Le Max 2 4/32",147,leeco_le_max_2,1
1415,"Cool1 Dual (C103/C106/R116)",147,leeco_cool1,1
1416,"Le Pro 3 4GB",147,leeco_le_pro_3,1
1417,"Le S3 X522",147,leeco_le_s3,1
1418,"Cool Changer 1c",147,leeco_cool_changer_1c,1
1419,"Le Pro 3 AI 4/32",147,leeco_le_pro_3_ai,1
1420,M9,146,leagoo_m9,1
1423,T1,146,leagoo_t1,1
1424,"M5 Plus",146,leagoo_m5_plus,1
1425,M8,146,leagoo_m8,1
1426,"M8 Pro",146,leagoo_m8_pro,1
1427,"Lead 1",146,leagoo_lead_1,1
1430,"Elite 2",146,leagoo_elite_2,1
1431,"Elite 1",146,leagoo_elite_1,1
1432,"Elite 5",146,leagoo_elite_5,1
1433,"Alfa 1",146,leagoo_alfa_1,1
1434,"Shark 1",146,leagoo_shark_1,1
1435,M5,146,leagoo_m5,1
1436,"Z5 Lte",146,leagoo_z5,1
1440,"Pulse S800",145,laude_s800_pulse,1
1441,"KIICAA Power",146,leagoo_kiicaa_power,1
1443,"S8 Pro",146,leagoo_s8_pro,1
1444,"KIICAA Mix",146,leagoo_kiicaa_mix,1
1446,T5,146,leagoo_t5,1
1447,Z6,146,leagoo_z6,1
1451,"Discovery V11",143,land_rover_discovery_v11,1
1452,"N2 PTT",143,land_rover_n2_ptt,1
1461,"Hydro Elite",142,kyocera_hydro_elite,1
1462,Brigadier,142,kyocera_brigadier,1
1465,"DuraForce E6560",142,kyocera_duraforce,1
1473,"Basco L3",130,jinga_basco_l3,1
1474,"G2 Dual Core",129,jiayu_g2_dual_core,1
1476,G2S,129,jiayu_g2s,1
1477,"G4 Advanced",129,jiayu_g4_advanced,1
1478,"G4 Standart",129,jiayu_g4,1
1479,G3S,129,jiayu_g3s,1
1481,"G5 Standart",129,jiayu_g5,1
1484,"G5 Advanced",129,jiayu_g5_advanced,1
1485,G2F,129,jiayu_g2f,1
1486,"G4S Advanced",129,jiayu_g4s_advenced,1
1487,F1,129,jiayu_f1,1
1488,G3C,129,jiayu_g3c,1
1491,"G4S Standart",129,jiayu_g4s,1
1496,"K1 Turbo",137,kingzone_k1,1
1500,V8,128,jiake_v8,1
1505,"G5S Advanced",129,jiayu_g5s_advanced,1
1511,U2,125,iuni_u2,1
1516,"Fire 2",135,keneksi_fire_2,1
1540,"SPACER 2s",132,just5_spacer_2s,1
1555,Cosmo,103,highscreen_cosmo,1
